masters_year,masters_start_date,window_start,window_end,predictor_course_num,predictor_tour,predictor_event_date,weeks_before_masters,days_before_masters,predictor_skill,target_skill,metric_type,correlation_r,r_squared,p_value,weighted_score,is_strong_signal,shared_players,masters_field_size,positive_predictor_only,min_shared_players,run_timestamp,predictor_course_name
2025,2025-04-13,2024-12-26,2025-04-13,770,pga,2025-04-06,1.0,7,sg_total,sg_arg,vs_expected,-0.19729835044013527,0.03892663908639843,0.3239258855363269,-0.1333883075589579,False,27,95,False,4,2026-04-06 19:05:32.531554,TPC San Antonio - The Oaks Course
2025,2025-04-13,2024-12-26,2025-04-13,770,pga,2025-04-06,1.0,7,sg_putt,sg_arg,vs_expected,-0.2056630968742194,0.04229730941589456,0.3034122274990322,-0.14326239853726325,False,27,95,False,4,2026-04-06 19:05:32.531554,TPC San Antonio - The Oaks Course
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_putt,sg_arg,vs_expected,-0.273809769964641,0.07497179012808963,0.38914376671032225,-0.16725840471851375,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_ott,sg_ott,vs_expected,-0.3245022438675914,0.10530170627510177,0.3034385759081102,-0.2260357451094232,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_total,sg_ott,vs_expected,-0.3419525167449996,0.11693152370823923,0.2766210746228097,-0.24736124409302349,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_total,sg_app,vs_expected,-0.3629491030354762,0.1317320513942567,0.24622514773191956,-0.27358190652139835,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_arg,sg_ott,vs_expected,-0.36358704579201345,0.1321955398677637,0.2453338273257747,-0.2743868442817871,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_ott,sg_app,vs_expected,-0.40401187009015277,0.16322559117374247,0.1927393987590204,-0.32614286515746926,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_arg,sg_total,vs_expected,-0.41535595516972973,0.17252056949495853,0.1793518762742804,-0.3408610852883428,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,1,liv,2025-04-06,1.0,7,sg_arg,sg_arg,vs_expected,-0.5923126731178563,0.35083430273602045,0.04242921978516043,-0.5671813085286028,False,12,95,False,4,2026-04-06 19:05:32.531554,The Club at Steyn City
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_ott,sg_ott,vs_expected,0.520551117573932,0.2709734660074696,0.001347107111353904,0.519849879461625,True,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_ott,sg_total,vs_expected,0.3378286933912217,0.11412822607842006,0.04716404163065194,0.3218953268320894,True,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_arg,sg_putt,vs_expected,0.1993089629557624,0.03972406271450146,0.25102344908879604,0.14927773964029584,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_ott,sg_app,vs_expected,0.15549681957541914,0.024179260898070452,0.3724117596350063,0.0975879753796902,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_total,sg_arg,vs_expected,0.1433398118106325,0.020546301649907537,0.4113803452843932,0.08437263053497455,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_app,sg_putt,vs_expected,0.1378843592845705,0.01901209653531652,0.4295900500306946,0.07865061048106158,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_ott,sg_arg,vs_expected,0.13345984284293333,0.01781152965166046,0.4446806395511426,0.07411283457314274,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_arg,sg_arg,vs_expected,0.10678499004668948,0.011403034099271571,0.5414942538979104,0.048961531533861576,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_total,sg_total,vs_expected,0.08051379863153685,0.006482471770079665,0.6406479472208226,0.028932798815292086,False,36,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_total,sg_putt,vs_expected,0.06472722603941661,0.004189613790757731,0.7118205247493459,0.018653058034469552,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_app,sg_arg,vs_expected,0.010055520906405997,0.00010111350069916809,0.954282217781963,0.00045971611488798757,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_putt,sg_arg,vs_expected,0.005510797633075708,3.0368890552712823e-05,0.9749358057234027,0.0001381237024944223,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_app,sg_total,vs_expected,-0.01624232405540208,0.0002638130907206931,0.9262157081818849,-0.0011984283779081775,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_total,sg_app,vs_expected,-0.029015227987583242,0.0008418834551714338,0.8685843289798094,-0.0038130556557920657,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_putt,sg_app,vs_expected,-0.04080863414958423,0.0016653446211546121,0.8159509067233282,-0.007510792113090404,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_arg,sg_total,vs_expected,-0.047619212694158794,0.002267589417611534,0.7858974368285443,-0.010195395494026118,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_app,sg_ott,vs_expected,-0.07262917619723594,0.0052749972350891435,0.6784175226415854,-0.023356270410007932,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_app,sg_app,vs_expected,-0.07713796926590588,0.00595026630246784,0.6596198396192149,-0.026256234350177116,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_arg,sg_app,vs_expected,-0.07921147674163395,0.006274458047590416,0.6510426246964856,-0.027641429017675963,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_putt,sg_putt,vs_expected,-0.08714381139960764,0.007594043865250387,0.6186425678665662,-0.03323294014167462,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_ott,sg_putt,vs_expected,-0.1207288604566422,0.014575457747159385,0.48966881438417165,-0.061611702494886116,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_total,sg_ott,vs_expected,-0.16166634353215723,0.026136006631057473,0.3535012864433587,-0.1045170831189457,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_putt,sg_total,vs_expected,-0.18341437984734013,0.03364083473478437,0.29157801504583136,-0.12993477904059056,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_putt,sg_ott,vs_expected,-0.22251782472070356,0.04951418231843375,0.19886112094320413,-0.17826768066690105,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,897,pga,2025-03-30,2.0,14,sg_arg,sg_ott,vs_expected,-0.3601109558391973,0.1296799005154203,0.03359105568134543,-0.34801444867014025,False,35,95,False,4,2026-04-06 19:05:32.531554,Memorial Park Golf Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_putt,sg_arg,vs_expected,0.435446551975079,0.18961369962698515,0.0062866365248147645,0.4327090577768278,True,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_arg,sg_app,vs_expected,0.2895364980836318,0.08383138372253292,0.07786913494830543,0.2669905414418977,True,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_arg,sg_total,vs_expected,0.2650164427601783,0.07023371493325885,0.10783550278433011,0.23643826140901983,True,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_total,sg_putt,vs_expected,0.238856949750258,0.05705264244399728,0.14867512812348255,0.20334486214295416,True,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_total,sg_arg,vs_expected,0.23852411927519096,0.056893755476005524,0.1492588523802607,0.20292228296716353,True,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_app,sg_putt,vs_expected,0.19987383526885438,0.03994955002508114,0.22892502461610892,0.15411771260981577,True,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_total,sg_total,vs_expected,0.19543683427027242,0.03819555618958593,0.23963891184916516,0.1486025639704987,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_putt,sg_total,vs_expected,0.1928487942478539,0.037190657442851084,0.24604203463776186,0.1453998845336728,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_arg,sg_putt,vs_expected,0.14536270996137826,0.021130317447315777,0.3838738896635229,0.08956176107647346,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_putt,sg_putt,vs_expected,0.1380458959047532,0.019056669376145953,0.4085130528873826,0.08165234553012864,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_ott,sg_app,vs_expected,0.1196091465801381,0.014306347945628963,0.47444589772800005,0.06286107765444453,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_ott,sg_putt,vs_expected,0.11696588617276614,0.013681018528180485,0.48433555560896824,0.06031514870598412,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_app,sg_ott,vs_expected,0.05839527599020548,0.003410008257972268,0.7276560964769322,0.015903597410479437,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_app,sg_arg,vs_expected,0.03496008641074334,0.0012222076418466415,0.8349377980697407,0.005770588842629433,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_app,sg_total,vs_expected,0.016192203318457457,0.0002621874483062647,0.9231335537780256,0.0012446371255934849,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_arg,sg_arg,vs_expected,0.0005651990229597406,3.194499355546454e-07,0.9973129460775741,1.5187202515952306e-06,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_total,sg_app,vs_expected,-0.006610347724179566,4.369669703456597e-05,0.9685809866835438,-0.00020769060317240402,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_ott,sg_total,vs_expected,-0.009314498067076099,8.675987424156438e-05,0.9557389469278954,-0.00041226949328687087,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_ott,sg_arg,vs_expected,-0.037843192638110784,0.0014321072290451623,0.821536651732367,-0.00675362286733429,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_putt,sg_app,vs_expected,-0.059946489876145016,0.003593581648470757,0.7207082303708261,-0.0167425612405659,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_arg,sg_ott,vs_expected,-0.11907184226677289,0.014178103620803243,0.47644755685152995,-0.06234035392895821,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_putt,sg_ott,vs_expected,-0.12062373899807352,0.014550086409875363,0.4706782577041048,-0.0638487676887056,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_total,sg_ott,vs_expected,-0.17627244532825267,0.03107197498200183,0.28976600563212385,-0.12519468294247796,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_app,sg_app,vs_expected,-0.21122950716803138,0.044617904698449416,0.20300723634887669,-0.1683483886825141,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,665,pga,2025-03-23,3.0,21,sg_ott,sg_ott,vs_expected,-0.33464639948198976,0.11198821268625948,0.040012612304587664,-0.32125632284039074,False,38,95,False,4,2026-04-06 19:05:32.531554,Innisbrook Resort and Golf Club - Copperhead Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_total,sg_app,vs_expected,0.27452195446703087,0.07536230348439857,0.022445747582315226,0.2683601039712601,True,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_ott,sg_app,vs_expected,0.2537373576754157,0.06438264668010185,0.03539955858405881,0.24475516721742055,True,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_ott,sg_total,vs_expected,0.24480131432629443,0.05992768349588121,0.04263354410774553,0.23436456669433026,True,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_putt,sg_app,vs_expected,0.2000158579184883,0.0400063434188689,0.09939350766745028,0.1801355802108554,True,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_ott,sg_ott,vs_expected,0.1657497597249164,0.027472982848867518,0.17348091849214187,0.1369953391679861,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_app,sg_app,vs_expected,0.12151443316942681,0.014765757468487095,0.3199180140437427,0.08263977703221269,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_total,sg_total,vs_expected,0.09982336917891019,0.009964705034228997,0.41444983124250645,0.058451590668652444,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_arg,sg_app,vs_expected,0.03684265505724507,0.001357381231667146,0.7637583015482051,0.008703771406197186,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_ott,sg_arg,vs_expected,0.0364520509590794,0.0013287520191233213,0.7661912036916141,0.008522810157714299,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_arg,sg_arg,vs_expected,0.03536639608907632,0.0012507819723294325,0.7729650515472731,0.008029407913042163,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_putt,sg_total,vs_expected,0.03157705204726183,0.0009971102159954824,0.7967380045645562,0.006418414609095304,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_arg,sg_total,vs_expected,0.007539444931691487,5.684322987800845e-05,0.9509737114823545,0.0003696310024840066,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_total,sg_arg,vs_expected,0.0037650544281911807,1.4175634847242019e-05,0.9755058941960632,9.222164152169573e-05,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_arg,sg_ott,vs_expected,0.0025980129069742494,6.74967106480479e-06,0.9830968918520407,4.391449313637975e-05,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_ott,sg_putt,vs_expected,-0.0038581249046382576,1.4885127779789964e-05,0.9749006036550667,-9.683660612977362e-05,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_app,sg_arg,vs_expected,-0.005836493788127211,3.406465973884752e-05,0.9620380247680644,-0.00022156483262623095,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_putt,sg_ott,vs_expected,-0.026931908730352793,0.000725327707860053,0.8261312363835787,-0.004682617672776744,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_app,sg_total,vs_expected,-0.03325100055727874,0.001105629038060151,0.7862121225830034,-0.0071086608311319915,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_total,sg_ott,vs_expected,-0.05131618195574665,0.0026333505305152984,0.6753966923973665,-0.01665740239637394,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_putt,sg_putt,vs_expected,-0.06807220485611756,0.004633825073973236,0.5783712512847461,-0.02870119855577328,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_putt,sg_arg,vs_expected,-0.07451187466433978,0.0055520194659942805,0.5428681438480134,-0.03406175157067383,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_app,sg_putt,vs_expected,-0.07478129951669385,0.005592242757405476,0.5414062134318587,-0.03429423930984695,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_arg,sg_putt,vs_expected,-0.08726565687023273,0.007615294868993197,0.47584444906853973,-0.04574077845421261,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_total,sg_putt,vs_expected,-0.11649584175891188,0.013571281147117437,0.3404586239461054,-0.0768338277782295,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,11,pga,2025-03-16,4.0,28,sg_app,sg_ott,vs_expected,-0.1726733992462493,0.02981610280725461,0.15595396898282252,-0.14574429729604121,False,69,95,False,4,2026-04-06 19:05:32.531554,TPC Sawgrass - THE PLAYERS Stadium Course
2025,2025-04-13,2024-12-26,2025-04-13,940,pga,2025-03-09,5.0,35,sg_total,sg_arg,vs_expected,0.7699309564597421,0.5927936777150132,0.23006904354025792,0.5927936777150132,True,4,95,False,4,2026-04-06 19:05:32.531554,Grand Reserve Golf Club
2025,2025-04-13,2024-12-26,2025-04-13,940,pga,2025-03-09,5.0,35,sg_total,sg_app,vs_expected,0.7420822950544467,0.5506861326332748,0.25791770494555344,0.5506861326332748,True,4,95,False,4,2026-04-06 19:05:32.531554,Grand Reserve Golf Club
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_ott,sg_total,vs_expected,0.3435909658633567,0.11805475182291435,0.0077137094742017985,0.3409406049747264,True,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_ott,sg_ott,vs_expected,0.32827176410437997,0.10776235110820169,0.011138538151157713,0.3246152965359555,True,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_total,sg_total,vs_expected,0.3166183227853858,0.10024716232343077,0.014558824868622583,0.31200873207375635,True,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,940,pga,2025-03-09,5.0,35,sg_total,sg_total,vs_expected,0.5037641174866153,0.25377828606706837,0.38685691063931615,0.3088794873048018,True,5,95,False,4,2026-04-06 19:05:32.531554,Grand Reserve Golf Club
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_ott,sg_arg,vs_expected,0.30270675727205043,0.09163138089816006,0.019787665714414746,0.2967168971496566,True,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_total,sg_arg,vs_expected,0.29083156059824133,0.08458299664000853,0.02543915587008102,0.28343305119624373,True,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,940,pga,2025-03-09,5.0,35,sg_total,sg_ott,vs_expected,0.3538520580671136,0.12521127899833195,0.6461479419328864,0.12521127899833195,False,4,95,False,4,2026-04-06 19:05:32.531554,Grand Reserve Golf Club
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_total,sg_ott,vs_expected,0.1561828458514814,0.024393081338267602,0.23749915305521552,0.11908955224000128,False,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_total,sg_app,vs_expected,0.1386788552347588,0.019231824889223193,0.2948723150006411,0.0977863001500467,False,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
2025,2025-04-13,2024-12-26,2025-04-13,9,pga,2025-03-09,5.0,35,sg_putt,sg_total,vs_expected,0.13513963379514873,0.018262720622286906,0.30748747918531916,0.09358588846145129,False,59,95,False,4,2026-04-06 19:05:32.531554,Arnold Palmer's Bay Hill Club & Lodge
