dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num,target_course_name
17606,"Berger, Daniel",763,PGA West (Nicklaus),sg_total,0.005399033736219805,0.4310800247111017,30,8,Trump National Doral
17606,"Berger, Daniel",733,El Camaleón Golf Course at Mayakoba,sg_total,-0.0183405782074752,0.43075607346075695,41,8,Trump National Doral
17606,"Berger, Daniel",882,Caves Valley Golf Club,sg_total,-0.07971626796031886,0.4129625032373058,17,8,Trump National Doral
17606,"Berger, Daniel",527,Saucon Valley CC,sg_total,1.3184717336167247,0.4115915992915262,36,8,Trump National Doral
17606,"Berger, Daniel",778,Royal St. George's GC,sg_total,0.7463197738760086,0.4107656782585823,44,8,Trump National Doral
17606,"Berger, Daniel",660,Montreux Golf & Country Club,sg_total,-1.1247723250866695,0.3724185740935891,8,8,Trump National Doral
17606,"Berger, Daniel",800,The Abaco Club on Winding Bay,sg_total,-1.5930233007461583,0.3686562758084438,33,8,Trump National Doral
17606,"Berger, Daniel",510,TPC Scottsdale (Stadium Course),sg_total,1.106284820081037,0.36299736475239053,47,8,Trump National Doral
17606,"Berger, Daniel",616,Robert Trent Jones GC,sg_total,-4.0192750716416565,0.3612304806837251,14,8,Trump National Doral
17606,"Berger, Daniel",513,TPC Southwind,sg_total,-1.4143641681282149,0.3368929495174275,48,8,Trump National Doral
26096,"Bhatia, Akshay",928,PGA National  - Champion Course,sg_app,-0.040870581389764515,0.7671751837159452,13,8,Trump National Doral
26096,"Bhatia, Akshay",241,Quail Hollow-PGA Championship,sg_app,-0.5687312453176327,0.7560738328723189,34,8,Trump National Doral
26096,"Bhatia, Akshay",4,Torrey Pines Golf Course (South Course),sg_app,0.02117083942267367,0.7543340338114131,48,8,Trump National Doral
26096,"Bhatia, Akshay",939,Torrey Pines Golf Course (South Course),sg_app,0.8097734529855052,0.7487285792532105,9,8,Trump National Doral
26096,"Bhatia, Akshay",872,Quail Hollow Club,sg_app,-0.3664875528361329,0.6961834308520163,35,8,Trump National Doral
26096,"Bhatia, Akshay",552,Silverado Resort and Spa (North Course),sg_app,-0.08123451226767903,0.6871830693364626,37,8,Trump National Doral
26096,"Bhatia, Akshay",884,Keene Trace Golf Club (Champion Trace),sg_app,0.63923397485767,0.6557349926797589,16,8,Trump National Doral
26096,"Bhatia, Akshay",876,Detroit Golf Club,sg_app,1.0191800228336243,0.6232087280130361,28,8,Trump National Doral
