dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num
10423,"Brehm, Ryan",902,Congaree Golf Club,sg_ott,-2.091313441178438,0.2120012745842335,73,12
10423,"Brehm, Ryan",12,Harbour Town Golf Links,sg_putt,-0.6719700150363137,0.9097930580309025,111,12
10423,"Brehm, Ryan",894,TPC Craig Ranch,sg_putt,0.5329693205748665,0.5771181457072783,72,12
10423,"Brehm, Ryan",704,Pete Dye Stadium Course,sg_putt,0.08561832849434445,0.39791025831616106,100,12
10423,"Brehm, Ryan",908,Oakdale Golf & Country Club,sg_putt,2.0600000909936,0.3867509020563781,45,12
10423,"Brehm, Ryan",897,Memorial Park Golf Course,sg_putt,0.14786281102134113,0.34741510411493,96,12
10423,"Brehm, Ryan",510,TPC Scottsdale (Stadium Course),sg_putt,-0.22883592216879775,0.3081637995400513,103,12
10423,"Brehm, Ryan",921,TPC Craig Ranch,sg_putt,-0.41633464733747316,0.2936469151883509,69,12
10423,"Brehm, Ryan",925,Dunes Golf and Beach Club,sg_putt,-0.14206681839348875,0.2863102763549698,38,12
10423,"Brehm, Ryan",21,Colonial Country Club,sg_putt,0.5288020804482018,0.27381104232247894,103,12
10423,"Brehm, Ryan",928,PGA National  - Champion Course,sg_putt,0.2273347340734779,0.2314779884954464,65,12
10423,"Brehm, Ryan",752,Sedgefield Country Club,sg_putt,1.101316366795526,0.20734889071619414,105,12
10423,"Brehm, Ryan",656,Plantation Course at Kapalua,sg_putt,-0.14595910864542674,0.20071647107816834,72,12
10423,"Brehm, Ryan",4582,furesø golf klub,sg_total,-2.0581621464514344,0.4906295662292108,5,12
10423,"Brehm, Ryan",890,Tahoe Mountain Club (Old Greenwood),sg_total,-0.6692098777921991,0.40341848503365657,61,12
10423,"Brehm, Ryan",678,Thornblade Club,sg_total,-2.9199554759927224,0.3768507395327879,18,12
10423,"Brehm, Ryan",807,Lakewood National Golf Club - Commander Course,sg_total,0.3366191190670529,0.34565270911517765,20,12
10423,"Brehm, Ryan",733,El Camaleón Golf Course at Mayakoba,sg_total,0.11580223851014045,0.3033527838490544,89,12
10423,"Brehm, Ryan",244,Puntacana Resort (Corales Golf Course),sg_total,-0.14230042253318173,0.2754524415718364,74,12
29197,"Brennan, Michael",12,Harbour Town Golf Links,sg_app,0.050709346396181104,0.9107589427917042,111,12
29197,"Brennan, Michael",6,Waialae Country Club,sg_app,-1.3467492854205123,0.42347605866887184,96,12
29197,"Brennan, Michael",776,Sea Island Golf Club (Seaside Course),sg_app,-0.787086457750567,0.21421898333202385,96,12
29197,"Brennan, Michael",12,Harbour Town Golf Links,sg_arg,-0.2950481539906202,0.8976057376908406,111,12
29197,"Brennan, Michael",12,Harbour Town Golf Links,sg_ott,0.07346449377682102,0.9163846412298743,111,12
29197,"Brennan, Michael",6,Waialae Country Club,sg_ott,0.2055602560826693,0.4177939943694529,96,12
29197,"Brennan, Michael",14,Augusta National Golf Club,sg_ott,0.5060130996409697,0.41257885793824106,64,12
29197,"Brennan, Michael",510,TPC Scottsdale (Stadium Course),sg_ott,-0.16423486832561424,0.4071209797116578,103,12
29197,"Brennan, Michael",11,TPC Sawgrass - THE PLAYERS Stadium Course,sg_ott,-1.2490704510061283,0.34543800630941907,105,12
29197,"Brennan, Michael",12,Harbour Town Golf Links,sg_putt,0.9053463342606829,0.9097930580309025,111,12
29197,"Brennan, Michael",704,Pete Dye Stadium Course,sg_putt,-0.7050805889461459,0.39791025831616106,100,12
29197,"Brennan, Michael",897,Memorial Park Golf Course,sg_putt,1.5382302852308376,0.34741510411493,96,12
29197,"Brennan, Michael",510,TPC Scottsdale (Stadium Course),sg_putt,0.03360266259950255,0.3081637995400513,103,12
29197,"Brennan, Michael",928,PGA National  - Champion Course,sg_putt,-0.6078036564523339,0.2314779884954464,65,12
